time,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2016-07-19,29.9,73.94,98.06,67,0.0,0,9.4,1019.0,
2016-07-20,29.7,73.04,98.96000000000001,65,0.0,0,9.0,1019.2,
2016-07-21,30.0,71.06,100.03999999999999,60,0.0,0,10.8,1018.1,2
2016-07-22,30.3,71.96,100.03999999999999,59,0.0,0,9.0,1016.2,2
2016-07-23,30.7,73.94,100.03999999999999,61,0.0,0,12.2,1013.1,3
2016-07-24,31.2,77.0,100.03999999999999,62,0.0,0,13.0,1012.1,
2016-07-25,31.4,75.92,100.03999999999999,70,8.6,0,9.7,1012.5,
2016-07-26,26.5,73.94,91.03999999999999,87,28.7,0,7.9,1012.4,
2016-07-27,25.9,71.06,91.94,84,106.2,0,9.7,1013.3,
2016-07-28,26.8,73.04,95.0,82,0.0,0,9.4,1014.2,
2016-07-29,27.5,73.94,95.0,72,0.0,0,9.4,1014.4,
2016-07-30,28.8,73.04,95.0,71,0.0,0,11.5,1014.5,3
2016-07-31,29.2,75.92,96.08000000000001,68,0.0,0,15.5,1014.2,
2016-08-01,29.4,73.04,96.98,65,0.0,0,14.4,1015.4,1
2016-08-02,28.8,69.08,96.08000000000001,70,0.0,0,10.4,1016.4,2
2016-08-03,29.6,73.04,96.98,68,0.0,0,9.0,1014.8,2
2016-08-04,29.6,71.06,96.98,68,0.0,0,11.2,1012.8,3
2016-08-05,29.6,71.06,96.98,70,0.0,0,9.0,1012.9,3
2016-08-06,29.8,73.94,96.98,69,0.0,0,9.7,1013.1,2
2016-08-07,30.0,75.92,98.06,67,0.0,0,11.2,1012.0,2
2016-08-08,30.3,73.94,98.06,65,0.0,0,11.9,1010.8,2
2016-08-09,30.6,75.92,98.06,66,0.0,0,11.2,1011.3,
2016-08-10,31.2,78.98,98.96000000000001,65,0.0,0,13.3,1013.1,
2016-08-11,31.1,77.0,100.03999999999999,67,0.0,0,12.2,1012.4,
2016-08-12,30.9,77.0,102.02,67,4.8,0,13.0,1009.1,
2016-08-13,28.8,75.92,93.02,79,0.3,0,7.9,1009.6,
2016-08-14,25.4,71.96,86.0,93,22.4,0,7.2,1011.6,
2016-08-15,23.2,69.98,78.08,95,42.2,0,9.4,1014.5,
2016-08-16,24.0,71.96,80.96,97,52.1,0,7.6,1015.6,
2016-08-17,25.1,75.02,84.02,92,1.0,0,9.4,1017.0,
2016-08-18,25.6,73.94,89.06,89,7.1,0,4.7,1016.3,
2016-08-19,27.4,73.94,93.02,79,0.0,0,13.7,1012.8,
2016-08-20,26.8,71.96,82.94,90,64.0,0,11.2,1010.9,
2016-08-21,24.6,73.04,80.96,90,1.5,0,7.2,1014.2,
2016-08-22,26.1,75.02,91.94,82,1.5,0,9.4,1016.6,
2016-08-23,28.8,75.02,93.02,74,0.0,0,17.6,1018.1,
2016-08-24,27.9,71.96,93.02,75,0.0,0,15.5,1017.8,
2016-08-25,27.9,73.04,91.94,77,0.0,0,7.2,1016.4,
2016-08-26,27.6,73.04,93.91999999999999,78,0.0,0,5.8,1015.3,
2016-08-27,26.9,71.06,91.94,75,0.0,0,5.8,1014.1,3
2016-08-28,26.8,71.06,91.03999999999999,77,0.0,0,11.2,1014.6,
2016-08-29,26.2,73.04,91.03999999999999,84,14.2,0,15.5,1014.5,
2016-08-30,26.2,73.04,91.03999999999999,78,0.0,0,11.9,1014.3,
2016-08-31,27.9,71.96,93.91999999999999,73,0.0,0,9.7,1013.2,
2016-09-01,28.3,73.04,95.0,72,0.0,0,9.7,1012.7,2
2016-09-02,27.4,71.96,91.03999999999999,78,3.0,0,11.5,1014.1,
2016-09-03,26.5,71.96,91.03999999999999,80,0.0,0,5.8,1014.0,
2016-09-04,27.2,71.96,91.94,80,0.0,0,7.2,1013.8,
2016-09-05,26.2,71.96,91.94,86,0.8,0,11.2,1015.5,
2016-09-06,26.9,71.06,93.02,85,16.0,0,9.4,1017.3,
2016-09-07,28.4,75.92,93.91999999999999,80,0.0,0,12.2,1017.5,
2016-09-08,28.3,75.92,93.02,77,0.0,0,14.0,1014.7,
2016-09-09,27.7,75.02,93.02,75,0.0,0,13.0,1012.8,
2016-09-10,27.2,71.96,91.03999999999999,75,5.6,0,12.6,1017.1,
2016-09-11,26.1,68.0,91.03999999999999,67,0.0,0,8.3,1018.4,1
2016-09-12,26.4,68.0,91.94,75,0.0,0,5.4,1013.8,2
2016-09-13,26.8,69.98,91.94,76,0.0,0,5.0,1013.8,
2016-09-14,27.7,73.04,91.94,73,0.0,0,6.8,1015.8,
2016-09-15,27.3,71.06,93.02,75,0.0,0,6.1,1014.8,2
2016-09-16,27.3,69.98,93.91999999999999,75,0.0,0,3.2,1012.7,2
2016-09-17,28.0,71.06,96.08000000000001,74,0.0,0,4.0,1013.5,2
2016-09-18,28.6,73.04,96.08000000000001,72,0.0,0,6.1,1013.4,
2016-09-19,29.1,73.04,96.08000000000001,74,0.0,0,6.8,1014.7,2
2016-09-20,28.3,69.98,96.98,71,0.0,0,5.4,1016.1,2
2016-09-21,28.1,69.98,93.91999999999999,69,0.0,0,4.0,1015.2,2
2016-09-22,26.3,68.0,93.02,72,0.0,0,8.6,1013.8,2
2016-09-23,27.2,71.96,91.03999999999999,81,0.3,0,10.8,1013.4,
2016-09-24,27.2,71.96,93.02,84,1.3,0,9.4,1013.4,
2016-09-25,25.4,71.96,84.02,91,10.4,0,7.9,1014.1,
2016-09-26,22.7,66.92,75.92,90,43.2,0,18.4,1017.8,
2016-09-27,21.8,64.94,80.06,76,0.0,0,10.8,1017.5,
2016-09-28,22.7,62.059999999999995,89.96000000000001,71,0.0,0,2.9,1017.0,1
2016-09-29,21.7,55.94,86.0,64,0.0,0,14.8,1020.6,1
2016-09-30,19.0,53.06,80.96,65,0.0,0,4.7,1020.7,2
2016-10-01,19.3,55.94,80.96,71,0.0,0,2.9,1017.8,
2016-10-02,20.4,53.96,84.91999999999999,73,0.0,0,2.9,1016.3,1
2016-10-03,21.6,59.0,87.08000000000001,72,0.0,0,5.0,1012.6,1
2016-10-04,24.2,62.959999999999994,91.03999999999999,74,0.0,0,11.9,1008.5,
2016-10-05,26.7,68.0,91.94,77,0.0,0,9.4,1010.5,
2016-10-06,27.1,71.96,91.94,77,0.0,0,9.4,1011.9,
2016-10-07,25.7,64.04,89.06,80,0.0,0,16.9,1015.9,
2016-10-08,21.1,60.980000000000004,84.02,70,0.0,0,15.5,1021.5,2
2016-10-09,20.4,51.08,82.04,59,0.0,0,10.4,1022.8,
2016-10-10,17.2,46.04,84.02,62,0.0,0,2.5,1021.2,2
2016-10-11,18.7,48.92,87.98,66,0.0,0,4.0,1018.7,1
2016-10-12,22.2,59.0,91.03999999999999,74,0.0,0,9.0,1016.6,2
2016-10-13,24.7,66.02,89.06,81,6.4,0,8.3,1018.0,
2016-10-14,23.8,66.92,87.08000000000001,80,0.0,0,7.2,1018.1,
2016-10-15,25.2,66.02,91.03999999999999,76,0.0,0,11.9,1015.4,
2016-10-16,26.9,71.96,91.94,73,0.0,0,16.9,1013.3,
2016-10-17,26.6,71.96,93.02,72,0.0,0,16.2,1010.1,
2016-10-18,27.1,73.94,91.94,72,0.0,0,18.0,1010.1,
2016-10-19,27.1,71.06,91.03999999999999,74,0.0,0,12.6,1012.5,
2016-10-20,24.7,62.059999999999995,82.94,66,0.0,0,20.2,1017.7,
2016-10-21,19.0,48.02,75.92,56,0.0,0,12.6,1023.2,1
2016-10-22,15.2,42.980000000000004,80.06,63,0.0,0,7.2,1021.3,1
2016-10-23,16.9,46.94,84.02,68,0.3,0,9.0,1020.8,
2016-10-24,23.1,64.94,86.0,75,0.3,0,6.8,1021.9,
2016-10-25,21.5,59.0,86.0,75,0.0,0,5.0,1020.6,
2016-10-26,21.7,55.04,87.08000000000001,73,0.0,0,4.7,1019.2,2
2016-10-27,21.8,59.0,87.08000000000001,74,0.0,0,4.7,1021.2,2
2016-10-28,20.6,53.06,84.91999999999999,73,0.0,0,5.0,1021.1,2
2016-10-29,21.7,59.0,84.91999999999999,75,0.0,0,6.8,1019.8,
2016-10-30,21.9,59.0,87.98,76,0.0,0,5.0,1019.6,2
2016-10-31,20.8,55.04,84.02,78,0.0,0,8.6,1017.1,
2016-11-01,24.9,68.0,91.03999999999999,78,1.5,0,13.3,1014.2,
2016-11-02,26.0,73.04,87.98,81,0.0,0,10.8,1016.6,
2016-11-03,24.4,66.02,84.02,89,22.1,0,11.9,1020.9,
2016-11-04,21.4,69.08,73.94,86,0.0,0,13.0,1023.4,
2016-11-05,21.8,64.04,75.92,87,0.0,0,11.2,1022.1,
2016-11-06,18.8,59.0,78.08,88,15.2,0,8.6,1019.6,
2016-11-07,18.9,60.08,75.02,94,0.3,0,7.2,1018.3,
2016-11-08,20.0,64.04,71.96,92,1.3,0,13.0,1020.3,
2016-11-09,17.9,59.0,66.02,92,17.8,0,18.4,1023.1,
2016-11-10,17.5,53.06,71.06,78,0.0,0,10.1,1025.3,
2016-11-11,15.8,51.08,73.94,85,0.0,0,4.3,1023.7,
2016-11-12,17.0,51.08,75.92,78,0.0,0,9.7,1023.0,
2016-11-13,17.7,53.96,75.92,76,0.0,0,7.9,1021.8,
2016-11-14,18.4,51.98,82.04,79,0.0,0,10.1,1018.2,
2016-11-15,19.4,51.08,87.08000000000001,69,0.0,0,3.2,1017.2,0
2016-11-16,18.3,48.92,87.08000000000001,62,0.0,0,9.4,1014.8,0
2016-11-17,20.4,55.94,84.02,74,0.0,0,21.6,1011.6,
2016-11-18,22.3,53.06,80.96,62,0.0,0,21.2,1019.5,
2016-11-19,12.5,35.96,62.959999999999994,46,0.0,0,20.2,1033.6,0
2016-11-20,8.2,33.08,68.0,59,0.0,0,7.9,1028.0,0
2016-11-21,11.7,35.96,78.08,68,0.0,0,11.9,1019.0,
2016-11-22,20.1,57.02,78.98,82,0.5,0,17.6,1013.4,
2016-11-23,19.8,46.04,73.04,70,2.5,0,11.5,1019.6,
2016-11-24,13.6,41.0,77.0,76,0.0,0,5.4,1022.0,2
2016-11-25,16.2,51.98,66.02,89,0.5,0,11.2,1026.0,
2016-11-26,15.3,50.0,69.98,70,0.0,0,7.6,1026.3,
2016-11-27,17.9,51.08,78.08,78,0.0,0,19.1,1014.1,
2016-11-28,23.4,42.08,80.96,58,0.0,0,18.4,1001.3,
2016-11-29,15.3,41.0,80.06,56,0.0,0,7.2,1004.0,
2016-11-30,14.2,35.06,66.92,48,0.0,0,12.2,1015.8,0
2016-12-01,8.8,32.0,69.98,58,0.0,0,7.9,1018.6,2
2016-12-02,12.6,42.980000000000004,64.94,80,3.6,0,12.6,1017.4,
2016-12-03,11.1,50.0,55.04,95,45.5,0,19.8,1014.2,
2016-12-04,11.0,50.0,53.06,90,13.7,0,20.2,1015.4,
2016-12-05,10.3,42.08,53.96,93,14.0,0,10.8,1011.0,
2016-12-06,10.4,39.02,60.08,86,0.0,0,13.3,1013.6,
2016-12-07,7.3,35.06,55.04,88,0.0,0,9.7,1019.2,
2016-12-08,8.6,37.04,53.06,62,0.0,0,37.1,1031.9,
2016-12-09,3.8,33.98,46.04,47,0.0,0,14.4,1036.1,
2016-12-10,5.7,30.2,53.96,75,0.0,0,5.4,1029.0,
2016-12-11,13.0,51.08,64.94,94,0.3,0,14.4,1016.3,
2016-12-12,13.1,44.06,66.92,80,0.0,0,7.6,1016.5,2
2016-12-13,16.3,48.02,78.08,79,0.0,0,13.0,1015.6,
2016-12-14,10.8,41.0,57.92,77,0.0,0,14.0,1021.5,
2016-12-15,10.6,44.96,55.04,74,0.0,0,14.0,1025.7,
2016-12-16,12.9,51.08,66.02,85,0.0,0,15.1,1014.1,
2016-12-17,19.6,37.04,78.98,84,0.8,0,20.2,1007.9,
2016-12-18,2.7,27.14,37.04,47,0.0,0,34.9,1031.0,
2016-12-19,0.0,24.26,44.96,42,0.0,0,19.8,1038.3,
2016-12-20,6.1,35.96,60.08,35,0.0,0,8.3,1031.6,
2016-12-21,12.2,39.92,71.06,43,0.0,0,13.7,1022.6,
2016-12-22,13.6,44.06,68.0,50,0.0,0,15.8,1024.3,
2016-12-23,15.1,53.06,73.04,78,1.3,0,4.7,1018.9,
2016-12-24,21.6,66.92,78.08,86,0.0,0,18.4,1016.1,
2016-12-25,23.2,68.0,82.04,77,0.0,0,25.9,1013.3,
2016-12-26,24.1,69.98,84.91999999999999,82,0.0,0,14.4,1018.5,
2016-12-27,21.4,59.0,75.92,72,0.0,0,7.6,1022.1,
2016-12-28,21.2,60.980000000000004,84.91999999999999,76,0.0,0,13.3,1017.7,
2016-12-29,18.2,42.980000000000004,71.06,38,0.0,0,26.3,1027.6,
2016-12-30,10.6,46.94,55.94,33,0.0,0,11.2,1027.5,
2016-12-31,14.8,50.0,78.98,71,0.0,0,11.2,1011.8,
2017-01-01,16.4,48.92,75.92,75,0.0,0,7.2,1010.4,
2017-01-02,17.2,53.06,77.0,70,11.7,0,9.0,1011.0,
2017-01-03,14.7,37.94,77.0,57,0.0,0,13.7,1016.6,
2017-01-04,7.8,33.08,48.02,59,0.0,0,15.8,1020.2,
2017-01-05,9.7,35.96,64.04,63,0.0,0,20.9,1013.8,
2017-01-06,1.4,24.26,35.96,54,0.0,0,34.2,1025.0,
2017-01-07,-1.8,19.22,42.980000000000004,53,0.0,0,14.8,1040.4,0
2017-01-08,-0.5,16.16,53.06,54,0.0,0,9.7,1037.7,1
2017-01-09,10.8,37.04,73.04,69,0.0,0,17.6,1026.0,
2017-01-10,18.8,59.0,80.96,72,0.0,0,19.4,1016.5,
2017-01-11,19.3,55.94,80.96,76,0.0,0,25.2,1013.8,
2017-01-12,22.3,64.94,82.94,73,0.0,0,20.5,1016.7,
2017-01-13,22.9,55.94,80.96,75,7.1,0,16.9,1023.5,
2017-01-14,13.0,48.92,55.94,93,3.3,0,15.5,1026.7,
2017-01-15,13.4,50.0,75.92,91,12.2,0,16.6,1016.9,
2017-01-16,18.8,59.0,69.98,81,19.8,0,9.0,1014.4,
2017-01-17,13.8,48.92,59.0,88,25.9,0,21.6,1018.7,
2017-01-18,10.7,48.02,57.02,91,38.1,0,12.2,1018.0,
2017-01-19,13.8,51.08,69.08,84,0.0,0,12.6,1010.1,
2017-01-20,16.2,46.94,78.08,76,0.0,0,7.9,1006.5,
2017-01-21,16.6,42.980000000000004,84.02,64,0.0,0,14.8,1000.2,
2017-01-22,18.3,50.0,69.98,33,0.0,0,27.0,1006.5,1
2017-01-23,14.4,39.92,75.92,46,0.0,0,11.5,1013.8,0
2017-01-24,16.2,39.92,84.91999999999999,63,0.0,0,18.0,1006.1,
2017-01-25,19.1,42.08,69.08,41,0.0,0,20.2,1012.5,
2017-01-26,8.9,33.08,59.0,53,0.0,0,10.4,1024.7,
2017-01-27,6.8,32.0,57.92,50,0.0,0,15.8,1027.3,
2017-01-28,10.5,35.06,60.980000000000004,49,0.0,0,14.8,1027.6,
2017-01-29,9.9,30.2,71.06,46,0.0,0,10.1,1026.6,1
2017-01-30,13.8,32.0,80.96,41,0.0,0,8.3,1022.5,0
2017-01-31,14.7,33.08,78.08,44,0.0,0,14.4,1017.1,0
2017-02-01,15.2,39.02,82.94,74,0.0,0,13.0,1014.5,
2017-02-02,14.7,46.94,66.02,49,0.0,0,19.8,1022.8,
2017-02-03,10.2,46.94,53.96,56,0.0,0,21.6,1027.5,
2017-02-04,10.2,48.02,53.06,83,0.5,0,2.9,1024.0,
2017-02-05,14.4,51.98,75.02,90,0.5,0,10.1,1017.6,
2017-02-06,21.4,68.0,80.96,79,0.0,0,21.2,1012.2,
2017-02-07,23.8,50.0,87.98,62,0.0,0,10.1,1008.5,
2017-02-08,19.0,46.94,86.0,43,0.0,0,16.9,1010.8,
2017-02-09,13.7,42.08,66.92,44,0.0,0,13.7,1025.0,
2017-02-10,15.2,39.92,80.06,70,0.0,0,15.1,1020.8,
2017-02-11,22.8,66.92,87.98,74,0.0,0,19.8,1015.1,
2017-02-12,23.0,64.04,84.02,71,0.0,0,15.5,1018.4,
2017-02-13,20.9,62.959999999999994,80.06,60,0.0,0,20.5,1017.0,
2017-02-14,15.7,48.92,68.0,77,31.5,0,20.9,1013.3,
2017-02-15,11.7,39.02,66.02,54,0.0,0,16.9,1020.8,
2017-02-16,9.8,33.08,69.08,59,0.0,0,8.3,1019.3,2
2017-02-17,14.3,46.04,77.0,68,0.0,0,15.1,1011.0,
2017-02-18,21.2,62.059999999999995,87.08000000000001,64,0.0,0,17.6,1007.7,
2017-02-19,23.3,64.94,80.96,78,3.0,0,19.1,1009.3,
2017-02-20,18.9,59.0,71.06,86,31.8,0,10.8,1013.4,
2017-02-21,18.0,48.92,80.06,54,0.0,0,12.2,1014.3,0
2017-02-22,17.2,44.06,86.0,55,0.0,0,7.9,1011.2,0
2017-02-23,18.6,44.96,89.96000000000001,59,0.0,0,15.1,1003.9,0
2017-02-24,21.5,51.98,82.04,54,0.0,0,15.5,1008.2,0
2017-02-25,12.6,39.02,62.959999999999994,45,0.0,0,18.7,1019.8,0
2017-02-26,10.1,35.06,73.04,79,0.3,0,6.1,1014.3,
2017-02-27,21.9,66.92,82.94,78,0.0,0,14.8,1012.4,
2017-02-28,23.7,66.02,82.04,79,0.0,0,17.6,1011.5,
2017-03-01,21.5,44.96,73.04,54,0.0,0,20.5,1018.0,
2017-03-02,12.7,39.92,66.92,34,0.0,0,15.5,1028.7,
2017-03-03,10.7,33.98,69.98,48,0.0,0,10.8,1032.0,
2017-03-04,14.2,51.98,60.08,82,19.8,0,8.3,1026.9,
2017-03-05,17.2,59.0,75.02,89,11.2,0,10.1,1018.8,
2017-03-06,22.2,68.0,84.91999999999999,77,0.0,0,25.2,1012.8,
2017-03-07,20.9,59.0,77.0,63,0.0,0,18.4,1019.3,
2017-03-08,18.2,59.0,75.92,54,0.0,0,10.8,1023.7,
2017-03-09,21.9,66.02,80.96,82,0.0,0,12.6,1019.3,
2017-03-10,20.7,57.02,82.94,80,0.0,0,6.5,1019.2,
2017-03-11,18.7,60.08,68.0,93,17.3,0,10.8,1018.1,
2017-03-12,12.7,48.02,64.04,85,0.0,0,20.5,1022.5,
2017-03-13,12.5,44.06,69.08,80,0.5,0,12.2,1020.2,
2017-03-14,12.1,39.02,71.96,60,0.0,0,6.8,1023.6,1
2017-03-15,14.0,41.0,75.02,70,0.0,0,10.4,1024.2,
2017-03-16,19.3,60.08,80.06,78,0.3,0,17.6,1021.5,
2017-03-17,21.9,64.94,82.94,75,0.0,0,23.0,1019.3,
2017-03-18,21.6,55.94,84.02,78,0.0,0,10.8,1022.9,
2017-03-19,22.6,64.04,84.02,74,0.0,0,16.2,1022.3,
2017-03-20,22.6,64.04,84.91999999999999,69,0.0,0,20.2,1019.4,
2017-03-21,21.9,62.959999999999994,84.02,71,0.0,0,18.7,1017.3,
2017-03-22,22.8,64.94,82.94,72,0.0,0,16.9,1017.8,
2017-03-23,23.1,66.02,86.0,64,0.0,0,29.2,1016.2,
2017-03-24,22.5,64.04,82.94,76,2.3,0,18.7,1012.0,
2017-03-25,19.4,48.92,82.04,58,0.0,0,7.6,1014.9,0
2017-03-26,21.4,53.96,86.0,70,0.0,0,18.7,1009.8,
2017-03-27,24.1,68.0,84.02,74,0.0,0,10.8,1009.8,
2017-03-28,24.8,69.98,87.98,72,0.0,0,24.5,1007.1,
2017-03-29,22.4,60.980000000000004,84.91999999999999,67,33.3,0,8.6,1007.0,
2017-03-30,19.6,51.98,80.96,53,0.0,0,12.2,1010.8,1
2017-03-31,19.3,48.02,86.0,61,0.0,0,18.0,1007.8,0
2017-04-01,21.8,64.94,78.98,77,0.0,0,19.1,1009.1,
2017-04-02,21.9,57.02,78.98,79,19.6,0,13.3,1006.5,
2017-04-03,18.9,48.02,87.08000000000001,64,0.0,0,11.5,1006.5,1
2017-04-04,21.1,50.0,87.98,62,0.0,0,15.5,1004.5,2
2017-04-05,19.8,48.92,73.94,46,0.0,0,21.6,1016.3,1
2017-04-06,15.6,44.06,78.08,58,0.0,0,4.3,1022.6,
2017-04-07,16.6,42.980000000000004,80.06,61,0.0,0,11.2,1021.5,2
2017-04-08,19.7,53.06,80.96,71,0.0,0,19.8,1015.5,
2017-04-09,21.9,62.959999999999994,82.04,76,0.0,0,20.9,1011.9,
2017-04-10,23.6,71.06,80.96,83,1.8,0,15.8,1013.9,
2017-04-11,21.6,62.959999999999994,73.04,90,2.5,0,11.2,1018.6,
2017-04-12,19.7,59.0,78.98,80,0.0,0,9.4,1020.6,
2017-04-13,22.4,62.059999999999995,84.02,76,0.0,0,13.0,1019.5,
2017-04-14,21.6,57.92,82.94,73,0.0,0,11.2,1017.5,
2017-04-15,23.1,66.02,84.91999999999999,74,0.0,0,16.2,1015.9,
2017-04-16,24.3,68.0,86.0,75,0.0,0,15.8,1015.4,
2017-04-17,22.3,60.08,78.98,85,1.3,0,10.1,1015.2,
2017-04-18,20.6,60.980000000000004,80.96,80,0.0,0,9.7,1015.2,
2017-04-19,23.2,66.92,86.0,76,0.0,0,12.6,1015.8,
2017-04-20,24.5,69.08,87.98,74,0.0,0,15.5,1014.7,
2017-04-21,25.3,71.06,89.06,70,0.0,0,19.8,1010.2,
2017-04-22,21.1,55.94,73.04,71,0.0,0,21.6,1014.6,
2017-04-23,17.5,50.0,77.0,50,0.0,0,16.2,1019.1,1
2017-04-24,16.9,44.06,82.04,60,0.0,0,13.3,1011.7,2
2017-04-25,22.2,60.08,91.03999999999999,73,0.0,0,19.8,1001.4,
2017-04-26,27.4,62.059999999999995,91.94,54,0.0,0,22.3,1000.2,
2017-04-27,19.3,46.04,84.91999999999999,56,0.0,0,15.1,1006.4,
2017-04-28,26.3,71.06,95.0,66,0.0,0,22.7,1001.0,
2017-04-29,28.6,66.02,91.94,68,1.8,0,25.2,1001.2,
2017-04-30,18.9,51.08,78.08,50,2.3,0,12.6,1012.0,
2017-05-01,19.7,48.02,89.06,53,0.0,0,20.2,1013.4,0
2017-05-02,22.8,50.0,91.03999999999999,56,0.0,0,15.8,1012.6,1
2017-05-03,26.8,64.04,93.91999999999999,66,0.0,0,22.0,1008.3,
2017-05-04,21.3,50.0,80.06,43,0.0,0,23.0,1016.3,1
2017-05-05,19.6,51.08,86.0,46,0.0,0,10.8,1016.7,0
2017-05-06,20.3,48.92,87.98,52,0.0,0,9.0,1014.2,1
2017-05-07,22.4,53.06,87.98,59,0.0,0,13.7,1013.5,
2017-05-08,22.8,57.92,86.0,68,0.0,0,14.8,1014.1,
2017-05-09,22.4,62.959999999999994,80.06,85,1.3,0,13.7,1013.7,
2017-05-10,24.4,71.06,84.02,76,0.0,0,18.4,1012.0,
2017-05-11,25.8,69.08,89.96000000000001,77,0.0,0,12.2,1010.9,
2017-05-12,24.3,62.959999999999994,89.96000000000001,55,0.0,0,16.2,1011.7,1
2017-05-13,22.6,55.94,87.98,55,0.0,0,9.0,1012.5,1
2017-05-14,23.6,55.94,91.94,62,0.0,0,12.2,1012.0,2
2017-05-15,25.0,62.059999999999995,91.94,67,0.0,0,15.5,1011.8,
2017-05-16,25.3,69.08,87.08000000000001,72,0.0,0,24.5,1008.6,
2017-05-17,25.1,71.06,87.08000000000001,81,3.0,0,12.2,1006.9,
2017-05-18,27.2,75.92,93.02,74,0.0,0,22.3,1006.7,
2017-05-19,28.3,75.02,96.08000000000001,67,0.0,0,24.8,1006.6,
2017-05-20,24.6,68.0,82.94,81,19.1,0,12.2,1011.1,
2017-05-21,24.3,62.959999999999994,78.98,73,14.7,0,20.9,1016.4,
2017-05-22,19.6,62.059999999999995,75.92,84,3.6,0,13.7,1014.7,
2017-05-23,21.9,60.08,86.0,78,6.6,0,13.7,1011.3,
2017-05-24,20.8,53.96,87.98,52,0.0,0,10.4,1009.9,1
2017-05-25,23.9,59.0,95.0,58,0.0,0,24.1,1006.1,1
2017-05-26,27.9,77.0,93.02,73,0.0,0,19.8,1008.7,
2017-05-27,29.6,77.0,98.06,72,0.0,0,21.6,1009.7,
2017-05-28,28.7,68.0,93.91999999999999,76,27.2,0,11.9,1010.6,
2017-05-29,24.0,69.98,87.08000000000001,76,0.0,0,7.9,1014.8,
2017-05-30,25.6,66.92,87.98,72,0.0,0,6.5,1016.1,
2017-05-31,24.8,68.0,86.0,78,0.5,0,5.8,1015.3,
2017-06-01,23.8,64.04,89.06,80,0.8,0,5.8,1013.8,
2017-06-02,27.3,71.96,91.94,72,0.0,0,9.4,1011.6,
2017-06-03,27.8,69.98,93.02,75,26.4,0,8.6,1011.3,
2017-06-04,24.2,68.0,89.96000000000001,82,0.3,0,5.0,1009.3,
2017-06-05,25.1,68.0,91.03999999999999,80,21.1,0,8.6,1006.6,
2017-06-06,25.4,69.98,91.94,70,0.0,0,16.2,1009.1,
2017-06-07,27.1,66.02,95.0,61,0.0,0,4.3,1011.9,3
2017-06-08,27.2,69.98,93.02,64,0.0,0,8.3,1012.2,2
2017-06-09,27.3,71.96,91.03999999999999,70,0.0,0,15.5,1010.4,
2017-06-10,26.7,66.02,91.94,64,0.0,0,14.8,1010.6,
2017-06-11,27.6,69.98,93.91999999999999,64,0.0,0,13.7,1011.5,
2017-06-12,28.1,71.96,95.0,65,0.0,0,14.8,1011.3,
2017-06-13,29.1,73.94,96.08000000000001,68,0.0,0,17.6,1010.8,
2017-06-14,29.7,78.08,95.0,66,0.5,0,20.5,1011.7,
2017-06-15,29.7,75.92,98.06,66,0.0,0,18.4,1012.3,
2017-06-16,30.1,77.0,98.06,64,0.0,0,19.8,1009.6,
2017-06-17,30.6,77.0,100.03999999999999,65,0.0,0,21.6,1006.1,
2017-06-18,30.7,78.98,98.06,64,0.0,0,22.0,1006.8,
2017-06-19,28.4,73.94,91.94,74,0.0,0,9.4,1011.9,
2017-06-20,29.2,73.04,96.08000000000001,64,0.0,0,14.4,1012.7,2
2017-06-21,29.6,73.04,96.08000000000001,56,0.0,0,18.7,1008.5,
2017-06-22,29.6,77.0,98.96000000000001,58,0.0,0,10.8,1004.1,
2017-06-23,31.6,77.0,102.02,63,0.0,0,16.9,1006.9,
2017-06-24,28.4,73.04,84.91999999999999,76,1.5,0,12.6,1015.6,
2017-06-25,27.0,75.02,89.96000000000001,74,0.0,0,11.5,1018.9,
2017-06-26,26.9,73.94,93.02,75,10.9,0,6.8,1017.2,
2017-06-27,26.7,71.06,91.94,83,0.3,0,8.3,1014.5,
2017-06-28,25.9,69.98,93.02,73,0.0,0,8.3,1011.7,
2017-06-29,28.9,73.04,96.98,72,0.0,0,14.8,1009.7,
2017-06-30,30.9,80.06,98.06,67,0.0,0,23.4,1011.2,
2017-07-01,30.6,78.98,96.98,65,0.0,0,17.3,1015.4,
2017-07-02,30.3,78.08,98.06,66,0.0,0,15.8,1017.1,
2017-07-03,30.1,75.02,98.06,66,0.0,0,18.0,1014.9,
2017-07-04,30.7,75.92,98.96000000000001,64,0.0,0,17.3,1013.9,
2017-07-05,30.1,75.92,98.06,64,0.0,0,12.6,1015.4,
2017-07-06,30.3,73.94,98.96000000000001,69,8.1,0,7.2,1017.2,
2017-07-07,28.1,73.04,98.06,76,13.2,0,6.5,1017.4,
2017-07-08,28.4,73.04,96.98,65,0.0,0,10.4,1016.4,2
2017-07-09,30.3,73.94,98.06,60,0.0,0,12.2,1015.3,2
2017-07-10,29.8,73.94,98.06,58,0.0,0,14.0,1013.9,2
2017-07-11,30.0,73.94,98.06,62,0.0,0,15.1,1013.6,
2017-07-12,29.6,73.04,98.06,66,0.0,0,12.2,1015.0,
2017-07-13,29.5,71.06,98.96000000000001,66,0.0,0,8.6,1017.1,
2017-07-14,29.6,71.96,100.03999999999999,63,0.0,0,8.6,1017.5,
2017-07-15,30.3,71.96,102.02,71,5.6,0,7.6,1016.1,
2017-07-16,26.7,69.98,96.98,72,0.0,0,9.4,1013.2,2
