time,temp,tmin,tmax,rhum,prcp,snwd,wspd,pres,cldc
2016-07-16,37.7,89.96000000000001,107.96000000000001,21,0.0,,11.5,1007.1,2
2016-07-17,37.1,89.96000000000001,105.08000000000001,23,0.0,,13.3,1008.6,
2016-07-18,35.3,80.96,105.98,38,9.1,,10.1,1011.3,
2016-07-19,33.7,84.02,107.06,37,0.0,,11.2,1011.2,
2016-07-20,35.2,84.91999999999999,107.96000000000001,33,0.0,,10.8,1010.8,
2016-07-21,37.2,87.98,111.91999999999999,26,0.0,,7.9,1009.1,
2016-07-22,38.8,91.03999999999999,111.91999999999999,22,0.0,,14.0,1008.9,
2016-07-23,38.2,89.96000000000001,111.02,23,0.0,,17.6,1006.5,
2016-07-24,37.6,89.96000000000001,107.06,26,0.0,,15.8,1007.5,
2016-07-25,36.6,87.98,107.06,30,0.0,,13.7,1008.6,4
2016-07-26,37.4,91.03999999999999,111.02,24,0.0,,10.8,1006.4,
2016-07-27,38.2,91.03999999999999,111.91999999999999,27,0.0,,15.8,1006.2,3
2016-07-28,37.9,89.06,109.94,27,0.0,,11.9,1006.5,
2016-07-29,38.9,77.0,111.91999999999999,32,13.5,,19.1,1005.5,
2016-07-30,32.7,80.06,100.94,44,0.0,,13.7,1007.4,
2016-07-31,33.8,84.91999999999999,102.02,41,0.0,,18.4,1008.2,
2016-08-01,31.5,80.06,100.03999999999999,45,0.0,,11.9,1010.3,
2016-08-02,33.0,77.0,100.03999999999999,58,3.8,,15.5,1011.8,
2016-08-03,29.7,80.96,98.06,58,0.0,,12.2,1011.1,
2016-08-04,31.8,82.94,100.03999999999999,49,0.0,,13.0,1008.0,
2016-08-05,32.4,75.92,98.06,48,13.2,,10.4,1007.1,
2016-08-06,33.9,84.02,105.98,37,0.0,,9.4,1005.5,2
2016-08-07,36.3,86.0,109.03999999999999,30,0.0,,11.5,1003.8,2
2016-08-08,37.8,87.98,109.94,17,0.0,,11.2,1004.2,2
2016-08-09,35.2,77.0,96.98,44,5.6,,14.4,1007.4,
2016-08-10,32.1,82.04,100.94,48,0.0,,9.0,1009.0,
2016-08-11,31.0,78.08,98.06,54,3.3,,6.8,1011.4,
2016-08-12,34.0,82.04,105.08000000000001,38,0.0,,13.7,1009.6,2
2016-08-13,35.2,84.02,107.96000000000001,30,0.0,,8.3,1007.0,2
2016-08-14,35.3,86.0,105.98,26,0.0,,13.3,1008.0,1
2016-08-15,36.4,86.0,109.94,25,0.0,,11.2,1007.7,2
2016-08-16,37.4,87.08000000000001,111.02,24,0.0,,14.4,1007.2,
2016-08-17,36.6,84.02,109.03999999999999,24,2.5,,12.2,1007.5,
2016-08-18,35.2,82.04,104.0,26,0.3,,13.7,1007.9,
2016-08-19,34.0,78.98,104.0,28,0.0,,17.3,1007.3,
2016-08-20,33.4,80.06,100.03999999999999,36,0.0,,14.0,1008.3,
2016-08-21,31.2,75.92,100.94,35,0.0,,11.2,1008.5,
2016-08-22,31.7,78.98,100.03999999999999,38,0.0,,12.2,1008.9,3
2016-08-23,30.2,73.94,96.08000000000001,42,2.5,,14.8,1011.9,
2016-08-24,31.8,77.0,102.91999999999999,36,1.0,,9.4,1011.3,
2016-08-25,31.5,77.0,102.91999999999999,32,0.0,,9.4,1009.3,3
2016-08-26,32.9,80.06,98.06,33,0.0,,16.6,1009.3,
2016-08-27,32.2,80.06,96.98,29,0.0,,9.7,1009.5,
2016-08-28,31.5,77.0,98.96000000000001,25,0.0,,7.9,1010.9,1
2016-08-29,33.5,78.98,105.08000000000001,22,0.0,,8.6,1009.0,1
2016-08-30,35.4,84.02,107.06,23,0.0,,11.9,1007.8,2
2016-08-31,34.6,82.04,105.98,28,0.0,,11.5,1007.8,3
2016-09-01,35.1,87.08000000000001,104.0,35,0.0,,12.6,1008.3,
2016-09-02,33.9,84.02,105.08000000000001,34,0.0,,8.6,1007.1,3
2016-09-03,34.9,82.94,105.98,23,0.0,,15.1,1004.4,3
2016-09-04,32.8,75.92,100.94,13,0.0,,12.6,1003.1,0
2016-09-05,31.6,75.02,102.91999999999999,18,0.0,,8.6,1002.5,0
2016-09-06,32.7,78.08,100.94,24,0.0,,13.7,1006.5,
2016-09-07,30.3,77.0,87.98,60,1.0,,14.4,1010.9,
2016-09-08,28.2,73.94,96.08000000000001,57,0.0,,9.7,1012.9,
2016-09-09,32.1,80.06,102.91999999999999,36,0.0,,10.4,1010.0,3
2016-09-10,33.8,82.04,104.0,28,0.0,,6.5,1011.2,2
2016-09-11,34.3,80.06,105.08000000000001,25,0.0,,10.1,1011.1,2
2016-09-12,33.4,82.94,100.94,31,0.0,,13.7,1007.7,
2016-09-13,30.9,78.08,98.06,36,0.0,,19.1,1008.0,
2016-09-14,30.9,75.92,98.06,30,0.0,,11.2,1010.7,2
2016-09-15,29.8,71.96,96.98,17,0.0,,5.8,1010.0,1
2016-09-16,29.1,69.98,96.98,16,0.0,,9.0,1009.3,2
2016-09-17,29.8,73.04,100.03999999999999,16,0.0,,6.1,1010.1,1
2016-09-18,31.3,71.96,105.08000000000001,15,0.0,,8.3,1010.6,0
2016-09-19,31.6,75.92,100.03999999999999,22,0.0,,13.7,1011.8,
2016-09-20,30.4,80.96,89.06,42,0.0,,16.2,1012.0,
2016-09-21,29.8,75.92,100.03999999999999,45,0.0,,14.4,1008.5,
2016-09-22,28.7,73.04,87.08000000000001,67,6.6,,10.8,1007.1,
2016-09-23,25.4,71.06,87.98,25,0.0,,13.7,1009.5,
2016-09-24,24.6,62.059999999999995,89.96000000000001,22,0.0,,8.6,1012.6,0
2016-09-25,27.6,66.92,95.0,20,0.0,,9.7,1012.2,1
2016-09-26,30.0,75.02,91.03999999999999,31,0.0,,16.9,1014.0,
2016-09-27,25.4,71.06,87.98,35,0.0,,13.7,1012.5,
2016-09-28,28.1,69.98,96.08000000000001,38,0.0,,11.2,1011.6,
2016-09-29,29.3,75.02,93.02,42,0.5,,10.4,1014.8,
2016-09-30,29.4,73.04,96.08000000000001,39,0.0,,10.8,1013.4,2
2016-10-01,29.4,73.04,96.98,35,0.0,,10.1,1011.6,2
2016-10-02,27.2,69.98,86.0,62,5.1,,13.7,1010.5,
2016-10-03,23.4,66.92,86.0,43,0.0,,13.3,1008.0,2
2016-10-04,22.7,59.0,84.91999999999999,25,0.0,,8.6,1007.9,0
2016-10-05,24.3,62.959999999999994,89.96000000000001,27,0.0,,11.2,1008.1,2
2016-10-06,25.6,66.92,89.96000000000001,29,0.0,,6.8,1009.6,2
2016-10-07,26.2,64.94,96.98,26,0.0,,5.8,1009.9,
2016-10-08,29.8,75.02,96.98,27,0.0,,11.9,1009.7,
2016-10-09,29.7,75.02,96.98,32,0.0,,9.0,1012.0,2
2016-10-10,29.2,73.04,96.08000000000001,29,0.0,,9.0,1012.1,2
2016-10-11,28.4,69.98,96.98,25,0.0,,9.7,1011.7,0
2016-10-12,27.1,66.92,91.94,22,0.0,,9.0,1011.7,
2016-10-13,26.2,66.92,95.0,20,0.0,,7.9,1012.0,1
2016-10-14,27.0,66.92,96.08000000000001,20,0.0,,6.1,1011.1,1
2016-10-15,26.8,66.92,93.91999999999999,21,0.0,,7.2,1010.3,1
2016-10-16,26.8,66.02,91.94,24,0.0,,8.3,1010.2,
2016-10-17,26.1,66.02,91.03999999999999,29,0.0,,10.1,1008.3,
2016-10-18,25.9,66.02,89.96000000000001,32,0.0,,8.3,1009.2,0
2016-10-19,25.8,64.94,93.02,29,0.0,,6.1,1011.6,0
2016-10-20,26.7,62.959999999999994,96.98,18,0.0,,9.4,1012.9,0
2016-10-21,28.8,73.04,96.98,22,0.0,,10.4,1011.2,0
2016-10-22,28.9,71.06,96.98,24,0.0,,8.3,1009.5,1
2016-10-23,28.1,69.08,96.08000000000001,28,0.0,,8.3,1013.0,
2016-10-24,27.8,71.96,89.96000000000001,32,0.0,,8.6,1014.2,
2016-10-25,27.8,69.08,91.94,40,0.0,,6.5,1013.8,2
2016-10-26,27.2,69.08,96.08000000000001,36,0.0,,7.9,1013.4,2
2016-10-27,28.9,69.98,100.03999999999999,28,0.0,,7.6,1011.1,
2016-10-28,29.3,75.92,93.02,29,0.0,,8.6,1010.1,
2016-10-29,27.3,68.0,96.08000000000001,30,0.0,,8.3,1012.7,2
2016-10-30,27.6,69.98,93.02,30,0.0,,7.2,1012.3,
2016-10-31,25.9,68.0,86.0,37,0.0,,11.2,1010.3,
2016-11-01,23.7,66.02,82.04,30,0.0,,6.8,1010.4,
2016-11-02,22.1,60.08,82.94,30,0.0,,7.6,1012.1,
2016-11-03,24.1,62.059999999999995,84.02,49,8.9,,19.8,1014.6,
2016-11-04,19.6,60.08,78.98,63,0.0,,6.8,1015.8,
2016-11-05,21.5,60.980000000000004,82.04,56,0.0,,5.8,1014.4,2
2016-11-06,22.0,60.980000000000004,84.02,52,0.0,,7.9,1014.6,2
2016-11-07,22.5,60.980000000000004,86.0,50,0.0,,6.1,1016.3,2
2016-11-08,25.2,64.04,89.96000000000001,31,0.0,,15.5,1017.3,2
2016-11-09,24.9,68.0,84.91999999999999,24,0.0,,18.4,1017.7,2
2016-11-10,22.6,64.04,82.04,25,0.0,,14.4,1017.4,2
2016-11-11,22.9,62.059999999999995,82.94,32,0.0,,12.2,1018.2,1
2016-11-12,22.3,62.059999999999995,84.02,31,0.0,,9.0,1017.9,
2016-11-13,21.7,57.92,84.91999999999999,34,0.0,,4.3,1017.2,
2016-11-14,21.8,57.02,87.08000000000001,32,0.0,,5.8,1017.7,
2016-11-15,22.0,59.0,86.0,28,0.0,,7.2,1014.9,
2016-11-16,21.2,59.0,78.98,30,0.0,,9.4,1008.3,
2016-11-17,19.0,55.94,71.96,23,0.0,,12.6,1010.1,1
2016-11-18,16.2,46.94,77.0,18,0.0,,4.7,1018.3,0
2016-11-19,19.2,53.96,82.94,21,0.0,,7.9,1017.5,
2016-11-20,21.3,59.0,73.94,40,0.5,,9.7,1014.8,
2016-11-21,17.5,55.94,71.06,70,2.3,,12.2,1011.4,
2016-11-22,15.4,51.08,71.06,60,0.0,,6.1,1016.8,
2016-11-23,16.6,51.08,73.94,49,0.0,,7.9,1017.1,1
2016-11-24,16.8,48.92,77.0,37,0.0,,5.4,1018.3,
2016-11-25,17.6,48.02,80.96,24,0.0,,9.7,1018.0,1
2016-11-26,18.9,60.08,69.98,33,0.0,,12.2,1013.5,
2016-11-27,15.7,48.92,66.02,52,5.6,,14.4,1012.2,
2016-11-28,11.1,46.94,57.02,69,0.0,,7.6,1010.7,
2016-11-29,11.4,44.06,62.059999999999995,49,0.0,,9.7,1013.3,2
2016-11-30,10.7,41.0,62.059999999999995,41,0.0,,6.1,1016.7,0
2016-12-01,10.6,42.980000000000004,62.059999999999995,40,0.0,,7.9,1013.4,
2016-12-02,11.2,44.06,60.980000000000004,41,0.0,,9.4,1011.7,
2016-12-03,12.2,42.980000000000004,69.98,37,0.0,,7.6,1012.9,1
2016-12-04,13.2,41.0,69.98,32,0.0,,3.6,1015.5,0
2016-12-05,12.9,44.06,69.08,32,0.0,,7.9,1012.2,
2016-12-06,13.0,46.04,64.94,45,0.0,,8.6,1011.7,
2016-12-07,13.9,46.94,66.92,58,0.0,,8.3,1015.0,
2016-12-08,13.0,44.96,68.0,55,0.0,,4.0,1020.9,2
2016-12-09,14.3,46.94,71.96,51,0.0,,5.4,1021.2,
2016-12-10,14.9,46.94,71.96,48,0.0,,5.0,1018.0,
2016-12-11,15.9,50.0,73.04,47,0.0,,6.5,1015.7,
2016-12-12,16.4,51.08,73.94,48,0.0,,6.1,1015.1,
2016-12-13,17.4,53.96,75.02,50,0.0,,6.5,,
2016-12-14,16.9,51.08,75.92,50,0.0,,5.4,1017.3,
2016-12-15,17.2,53.06,75.02,47,0.3,,7.2,1014.6,
2016-12-16,17.8,57.02,73.94,66,2.3,,13.7,1008.2,
2016-12-17,15.8,44.06,66.92,34,0.0,,18.4,1013.2,
2016-12-18,9.9,37.94,62.059999999999995,40,0.0,,6.5,1020.5,2
2016-12-19,11.9,42.08,69.98,32,0.0,,10.4,1023.2,
2016-12-20,16.4,50.0,73.04,33,0.0,,7.6,1022.1,
2016-12-21,17.7,59.0,69.98,46,0.0,,11.2,1017.9,
2016-12-22,17.2,55.94,66.02,85,10.7,,14.0,1013.9,
2016-12-23,14.0,53.06,62.059999999999995,82,1.0,,4.7,1016.8,
2016-12-24,12.7,44.96,62.959999999999994,81,4.8,,15.1,1007.9,
2016-12-25,8.4,39.92,55.04,63,0.0,,8.3,1016.7,
2016-12-26,8.5,37.94,62.059999999999995,60,0.0,,5.8,1022.8,2
2016-12-27,11.6,42.08,69.98,54,0.0,,2.9,1021.5,
2016-12-28,12.9,46.04,64.04,65,0.0,,3.6,1021.4,
2016-12-29,14.9,48.92,77.0,52,0.0,,6.1,1020.7,
2016-12-30,17.1,51.08,71.96,56,4.8,,11.2,1015.5,
2016-12-31,14.8,53.96,62.959999999999994,82,0.3,,7.9,1011.3,
2017-01-01,13.3,51.98,57.02,83,5.1,,10.1,1008.7,
2017-01-02,11.5,46.94,57.92,64,0.0,,7.9,1017.6,
2017-01-03,11.2,44.96,60.980000000000004,67,0.0,,5.4,1019.5,
2017-01-04,12.8,46.04,66.92,65,0.0,,5.0,1016.9,
2017-01-05,13.3,46.94,68.0,62,0.0,,9.0,1011.8,
2017-01-06,15.4,48.92,66.02,52,0.0,,10.1,1014.6,3
2017-01-07,11.9,42.980000000000004,66.02,50,0.0,,6.1,1023.1,
2017-01-08,15.1,50.0,73.94,44,0.0,,6.8,1023.4,
2017-01-09,16.1,51.98,66.92,56,0.0,,9.4,1018.2,
2017-01-10,14.3,48.92,69.98,59,0.0,,5.4,1015.9,
2017-01-11,14.7,50.0,66.02,53,0.0,,5.8,1013.3,
2017-01-12,13.7,46.04,69.08,57,0.0,,9.0,1013.7,
2017-01-13,15.9,55.04,66.02,50,0.0,,6.5,1013.9,
2017-01-14,14.9,53.96,64.94,65,0.8,,7.9,1012.2,
2017-01-15,13.3,50.0,60.08,76,0.0,,9.7,1013.8,
2017-01-16,13.4,50.0,64.04,67,0.0,,5.4,1015.5,
2017-01-17,11.9,44.96,62.959999999999994,67,0.0,,4.3,1016.8,
2017-01-18,12.4,44.96,66.92,61,0.0,,6.1,1018.2,1
2017-01-19,12.1,46.94,57.02,71,0.3,,10.1,1013.4,
2017-01-20,10.8,48.02,53.06,88,21.8,,13.0,1005.6,
2017-01-21,11.9,46.04,60.08,58,0.0,,23.0,1006.9,
2017-01-22,10.4,44.06,60.980000000000004,64,0.0,,11.2,1019.4,
2017-01-23,13.2,48.92,62.959999999999994,63,0.0,,10.4,1010.2,
2017-01-24,10.2,42.08,57.92,59,0.0,,8.6,1012.9,3
2017-01-25,8.6,37.94,57.02,60,0.0,,4.7,1021.5,2
2017-01-26,8.4,37.04,57.92,50,0.0,,7.6,1024.2,2
2017-01-27,9.4,37.04,59.0,28,0.0,,14.8,1026.5,1
2017-01-28,9.9,35.06,64.04,30,0.0,,6.8,1029.6,0
2017-01-29,12.8,39.92,71.96,32,0.0,,14.0,1025.3,0
2017-01-30,16.2,44.06,75.92,29,0.0,,6.1,1020.5,2
2017-01-31,15.1,46.94,73.94,38,0.0,,7.2,1018.7,2
2017-02-01,15.3,46.04,75.02,38,0.0,,7.2,1017.9,2
2017-02-02,15.6,48.92,73.04,37,0.0,,6.5,1017.6,
2017-02-03,15.6,50.0,71.96,44,0.0,,5.8,1016.1,
2017-02-04,15.3,46.94,75.02,44,0.0,,7.9,1016.1,2
2017-02-05,16.3,46.04,75.92,38,0.0,,6.1,1014.3,
2017-02-06,16.6,53.06,66.92,43,0.0,,8.3,1014.1,
2017-02-07,16.0,51.08,73.04,53,0.0,,11.2,1016.8,
2017-02-08,17.9,51.98,77.0,54,0.0,,7.9,1017.8,
2017-02-09,19.4,53.96,82.04,52,0.0,,5.4,1015.6,
2017-02-10,20.6,53.96,82.94,49,0.0,,7.6,1013.9,
2017-02-11,21.2,59.0,78.98,46,0.0,,11.5,1013.4,
2017-02-12,19.8,60.08,73.94,49,0.0,,14.8,1012.7,
2017-02-13,19.7,59.0,73.94,43,0.0,,10.1,1012.9,
2017-02-14,18.4,57.02,73.94,47,0.0,,8.3,1014.8,
2017-02-15,19.0,59.0,75.02,33,0.0,,16.6,1017.3,
2017-02-16,17.4,51.98,75.02,36,0.0,,8.6,1014.0,
2017-02-17,18.1,57.02,75.02,36,0.0,,16.6,1008.2,
2017-02-18,17.4,50.0,66.92,72,16.0,,13.7,1002.1,
2017-02-19,11.8,50.0,60.08,85,5.3,,10.8,1012.0,
2017-02-20,13.9,50.0,69.08,70,0.0,,7.2,1022.1,
2017-02-21,16.3,51.98,75.92,66,0.0,,6.5,1022.7,
2017-02-22,18.5,53.96,77.0,60,0.0,,10.4,1012.8,
2017-02-23,16.2,46.94,62.959999999999994,32,0.0,,16.9,1011.4,2
2017-02-24,11.4,42.980000000000004,64.04,39,0.0,,7.2,1017.7,1
2017-02-25,12.0,42.08,66.92,37,0.0,,7.6,1016.8,
2017-02-26,15.2,51.98,69.98,37,0.0,,9.7,1011.2,
2017-02-27,13.9,48.02,64.94,62,3.8,,10.8,1012.0,
2017-02-28,13.5,51.98,64.94,71,6.4,,12.6,1013.6,
2017-03-01,13.8,44.96,69.98,49,0.0,,7.2,1022.1,0
2017-03-02,16.1,46.94,77.0,32,0.0,,11.5,1020.6,1
2017-03-03,18.9,53.06,77.0,33,0.0,,11.5,1015.3,
2017-03-04,18.6,53.06,78.98,37,0.0,,8.3,1014.3,
2017-03-05,19.1,57.92,75.02,37,0.0,,13.3,1011.0,
2017-03-06,16.2,51.98,68.0,35,0.0,,11.9,1016.2,1
2017-03-07,15.1,46.94,75.02,38,0.0,,7.6,1020.0,2
2017-03-08,17.8,51.08,82.94,40,0.0,,6.8,1016.9,
2017-03-09,20.9,55.04,86.0,34,0.0,,6.8,1016.1,3
2017-03-10,22.2,57.02,87.98,32,0.0,,8.3,1014.8,
2017-03-11,23.5,60.08,89.06,30,0.0,,6.5,1012.3,
2017-03-12,23.3,57.92,87.98,32,0.0,,8.6,1012.9,
2017-03-13,24.2,60.980000000000004,91.94,33,0.0,,8.6,1013.6,
2017-03-14,25.1,62.959999999999994,93.02,29,0.0,,7.6,1014.8,0
2017-03-15,24.9,64.04,91.03999999999999,28,0.0,,9.0,1015.7,
2017-03-16,25.2,62.059999999999995,93.02,26,0.0,,7.9,1014.9,2
2017-03-17,26.0,64.04,93.02,25,0.0,,7.2,1014.2,
2017-03-18,26.8,64.04,95.0,24,0.0,,9.7,1015.0,3
2017-03-19,26.8,64.04,96.08000000000001,23,0.0,,7.6,1014.8,1
2017-03-20,27.7,66.92,96.08000000000001,21,0.0,,10.1,1012.2,
2017-03-21,27.3,66.02,93.02,25,0.0,,12.2,1011.4,3
2017-03-22,24.6,62.959999999999994,82.04,36,0.0,,13.7,1010.3,
2017-03-23,18.2,53.96,71.96,47,1.5,,19.1,1013.0,
2017-03-24,17.7,51.98,78.08,36,0.0,,7.9,1019.0,0
2017-03-25,20.3,57.02,82.94,31,0.0,,14.0,1012.6,
2017-03-26,20.9,55.94,82.04,26,0.0,,7.9,1011.2,
2017-03-27,21.6,59.0,82.94,29,0.0,,14.8,1008.2,
2017-03-28,20.4,57.02,78.98,29,0.0,,17.6,1008.6,
2017-03-29,21.2,57.02,84.91999999999999,20,0.0,,11.9,1012.1,2
2017-03-30,22.8,57.92,89.96000000000001,19,0.0,,20.9,1005.9,2
2017-03-31,20.3,55.94,69.98,22,0.0,,22.0,1003.8,
2017-04-01,15.9,51.98,73.04,33,0.0,,7.9,1011.4,3
2017-04-02,18.8,53.06,82.04,30,0.0,,11.9,1012.1,2
2017-04-03,22.3,59.0,84.91999999999999,26,0.0,,16.6,1006.9,
2017-04-04,20.9,57.02,78.98,22,0.0,,12.2,1012.5,
2017-04-05,21.6,57.02,84.91999999999999,17,0.0,,9.7,1015.1,
2017-04-06,23.5,60.08,91.03999999999999,18,0.0,,7.9,1012.0,
2017-04-07,25.2,62.959999999999994,89.96000000000001,17,0.0,,10.1,1012.4,
2017-04-08,24.4,60.980000000000004,89.06,20,0.0,,16.2,1009.2,
2017-04-09,22.5,60.980000000000004,80.06,20,0.0,,13.0,1010.9,
2017-04-10,21.3,55.94,84.91999999999999,16,0.0,,7.9,1013.1,
2017-04-11,22.8,57.92,89.06,14,0.0,,9.4,1011.5,
2017-04-12,24.7,60.980000000000004,91.94,15,0.0,,9.4,1010.7,0
2017-04-13,26.1,64.94,93.91999999999999,16,0.0,,13.3,1008.6,
2017-04-14,25.4,62.059999999999995,89.96000000000001,20,0.0,,10.4,1007.8,0
2017-04-15,24.6,60.980000000000004,87.98,17,0.0,,6.8,1010.5,1
2017-04-16,24.9,62.059999999999995,91.03999999999999,17,0.0,,8.6,1011.4,
2017-04-17,25.7,62.059999999999995,93.02,16,0.0,,9.0,1011.7,
2017-04-18,26.4,64.94,95.0,20,0.0,,12.6,1011.4,0
2017-04-19,27.8,69.98,89.96000000000001,19,0.0,,10.8,1012.1,1
2017-04-20,25.9,64.04,93.02,15,0.0,,10.4,1011.0,0
2017-04-21,26.2,62.059999999999995,95.0,13,0.0,,9.7,1009.0,1
2017-04-22,27.2,64.94,96.08000000000001,14,0.0,,9.0,1008.2,2
2017-04-23,28.6,68.0,98.96000000000001,14,0.0,,15.1,1005.3,
2017-04-24,28.8,69.08,93.02,13,0.0,,17.3,1003.3,
2017-04-25,26.1,69.08,87.08000000000001,22,0.0,,24.5,1002.5,
2017-04-26,25.0,64.04,89.96000000000001,15,0.0,,12.6,1006.3,
2017-04-27,26.6,68.0,89.96000000000001,21,0.0,,14.0,1001.5,
2017-04-28,26.6,66.92,87.08000000000001,23,0.0,,30.2,1001.3,
2017-04-29,21.0,57.92,80.96,14,0.0,,15.5,1010.4,1
2017-04-30,22.7,57.92,87.08000000000001,14,0.0,,8.6,1013.6,1
2017-05-01,25.3,62.059999999999995,93.91999999999999,13,0.0,,9.4,1009.9,0
2017-05-02,27.9,66.92,96.98,13,0.0,,10.4,1007.6,2
2017-05-03,29.9,69.08,100.03999999999999,14,0.0,,8.6,1008.8,2
2017-05-04,31.3,73.04,102.91999999999999,15,0.0,,8.6,1008.8,2
2017-05-05,33.1,75.92,107.96000000000001,13,0.0,,14.8,1004.1,
2017-05-06,32.8,73.04,98.06,15,0.0,,24.5,1002.2,2
2017-05-07,22.5,64.04,73.94,35,0.0,,13.7,1007.5,
2017-05-08,20.6,60.08,82.94,28,0.0,,13.0,1007.1,
2017-05-09,19.1,57.02,75.92,49,0.3,,13.7,1010.9,
2017-05-10,20.2,60.08,80.06,40,0.0,,9.7,1014.3,
2017-05-11,23.7,64.04,89.96000000000001,32,0.0,,8.6,1014.2,1
2017-05-12,28.7,71.06,96.98,26,0.0,,10.1,1008.1,
2017-05-13,30.2,71.06,98.96000000000001,17,0.0,,15.8,1004.0,2
2017-05-14,28.4,69.98,93.02,18,0.0,,20.2,1005.6,
2017-05-15,26.3,69.08,87.98,21,0.0,,19.8,1005.6,2
2017-05-16,21.7,60.980000000000004,78.08,22,0.0,,13.7,1009.2,
2017-05-17,22.3,62.059999999999995,87.08000000000001,25,0.0,,14.4,1006.8,2
2017-05-18,25.0,66.92,86.0,18,0.0,,16.9,1006.3,2
2017-05-19,23.3,62.059999999999995,87.08000000000001,20,0.0,,10.1,1009.4,1
2017-05-20,26.7,68.0,93.91999999999999,14,0.0,,9.4,1008.5,1
2017-05-21,29.9,69.98,100.94,13,0.0,,7.9,1008.0,2
2017-05-22,31.8,73.04,104.0,12,0.0,,10.8,1007.8,
2017-05-23,33.3,77.0,104.0,11,0.0,,8.3,1007.2,2
2017-05-24,33.2,75.02,107.96000000000001,12,0.0,,15.5,1002.8,
2017-05-25,33.6,78.98,102.02,9,0.0,,16.2,1001.4,
2017-05-26,29.9,73.94,96.08000000000001,13,0.0,,16.6,1006.8,0
2017-05-27,28.7,69.98,96.08000000000001,13,0.0,,9.4,1010.0,1
2017-05-28,30.2,71.96,102.02,13,0.0,,8.6,1008.6,2
2017-05-29,32.1,73.04,104.0,11,0.0,,10.4,1005.8,
2017-05-30,32.6,77.0,100.94,13,0.0,,11.9,1006.5,
2017-05-31,32.4,75.92,100.94,20,0.0,,14.8,1005.3,
2017-06-01,31.3,78.08,98.96000000000001,17,0.0,,13.0,1005.3,
2017-06-02,30.8,75.02,102.02,20,0.0,,10.1,1006.1,2
2017-06-03,33.3,78.08,107.06,15,0.0,,10.8,1005.6,
2017-06-04,35.1,82.04,107.06,14,0.0,,13.0,1005.1,2
2017-06-05,35.7,82.94,107.06,14,0.0,,12.2,1004.9,
2017-06-06,35.3,84.02,107.06,15,0.0,,13.0,1006.7,
2017-06-07,34.6,82.04,105.98,14,0.0,,11.2,1007.7,
2017-06-08,34.0,78.08,105.08000000000001,12,0.0,,9.4,1008.0,
2017-06-09,34.2,78.98,105.98,15,0.0,,11.2,1005.1,2
2017-06-10,33.2,78.08,102.02,15,0.0,,10.8,1004.0,
2017-06-11,31.9,75.92,100.94,17,0.0,,17.6,1004.6,1
2017-06-12,29.7,75.92,93.02,17,0.0,,14.4,1008.0,0
2017-06-13,28.1,69.08,96.08000000000001,9,0.0,,7.9,1007.9,0
2017-06-14,30.0,69.98,102.91999999999999,9,0.0,,8.3,1007.0,0
2017-06-15,32.4,73.04,107.96000000000001,8,0.0,,9.4,1007.3,1
2017-06-16,33.8,75.92,109.03999999999999,8,0.0,,11.5,1006.8,1
2017-06-17,35.0,78.08,109.94,9,0.0,,10.8,1005.3,1
2017-06-18,35.9,80.06,111.91999999999999,10,0.0,,10.4,1003.2,2
2017-06-19,38.1,84.02,118.03999999999999,11,0.0,,9.7,1003.3,4
2017-06-20,39.8,86.0,118.94,12,0.0,,8.3,1003.3,4
2017-06-21,40.5,89.96000000000001,116.96000000000001,13,0.0,,13.7,1001.2,2
2017-06-22,39.2,91.03999999999999,113.0,19,0.0,,14.4,1002.6,2
2017-06-23,37.6,87.08000000000001,111.91999999999999,22,0.0,,14.4,1004.6,2
2017-06-24,38.9,87.98,116.06,15,0.0,,9.4,1003.8,
2017-06-25,40.3,93.02,116.06,16,0.0,,14.8,1006.2,
2017-06-26,38.4,91.03999999999999,111.91999999999999,20,0.0,,12.6,1007.8,2
2017-06-27,38.2,86.0,109.94,10,0.0,,14.4,1005.2,1
2017-06-28,36.3,84.02,107.96000000000001,16,0.0,,13.0,1004.8,1
2017-06-29,35.8,82.94,107.96000000000001,16,0.0,,10.8,1005.9,0
2017-06-30,35.7,82.94,109.03999999999999,12,0.0,,9.4,1005.7,
2017-07-01,35.7,80.06,111.91999999999999,10,0.0,,14.0,1005.6,1
2017-07-02,36.5,82.94,109.94,13,0.0,,13.3,1009.8,2
2017-07-03,36.4,87.98,107.06,24,0.0,,13.7,1010.8,
2017-07-04,37.2,87.98,111.02,19,0.0,,12.6,1008.2,
2017-07-05,37.8,87.08000000000001,111.91999999999999,18,0.0,,14.4,1008.1,
2017-07-06,38.1,87.98,111.02,20,0.0,,10.1,1009.2,
2017-07-07,40.0,91.03999999999999,118.03999999999999,16,0.0,,12.2,1006.6,
2017-07-08,40.7,95.0,113.0,18,0.0,,16.9,1007.3,
2017-07-09,36.8,87.08000000000001,109.03999999999999,30,0.0,,14.8,1009.4,
2017-07-10,36.9,87.98,109.03999999999999,27,0.5,,16.9,1007.4,
2017-07-11,34.7,82.04,104.0,38,0.3,,14.4,1008.3,
2017-07-12,35.6,84.91999999999999,107.96000000000001,29,0.0,,12.2,1007.5,4
2017-07-13,36.5,87.08000000000001,109.03999999999999,30,0.0,,14.0,1008.9,4
2017-07-14,36.1,86.0,107.96000000000001,33,0.0,,15.5,1010.0,
